Property Class Name,Period,Slice,As Of,Geography Name,Inventory SF,Market Asking Rent/SF,Net Absorption SF 12 Mo,Net Delivered SF 12 Mo,Vacancy Rate,Existing Buildings
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - Outer St Louis County  (Cluster),1184839,14.73,3820,-565,7.35205337405205%,98
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - Outer St Louis County,1184839,14.73,3820,-565,7.35205337405205%,98
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - SE Metro Illinois  (Cluster),3099128,14.12,-96123,-1470,8.22266787290573%,332
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - SE Metro Illinois,3099128,14.12,-96123,-1470,8.22266787290573%,332
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - South County,10690831,17.39,136219,30426,4.54814024269581%,666
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - South St Louis County  (Cluster),10690831,17.39,136219,30426,4.54814024269581%,666
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - Southwest County,10053951,18.42,12660,-4810,3.27030643820763%,674
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - St Charles County,8542986,18.03,68458,1332,2.66076754778624%,583
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - St Charles Region,13343570,16.13,36039,5155,3.49611081182957%,970
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - St Louis City  (Cluster),19726923,16.04,25659,-7636,4.38064262270927%,2465
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - St Louis City North,8418853,18.35,19610,-4155,5.88164441287518%,707
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - St Louis City South,11308070,14.32,6049,-3481,3.26314754784107%,1758
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - SW St Louis County  (Cluster),10053951,18.42,12660,-4810,3.27030643820763%,674
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - Warren County  (Cluster),1428987,11.47,2240,-691,2.66594439744949%,136
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - Warren County,1428987,11.47,2240,-691,2.66594439744949%,136
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - West County,10696523,19.89,-15225,2008,4.33955043554306%,561
Retail,2025 Q3,All,2025 Q2,Saint Louis - MO USA - West St Louis County  (Cluster),15958670,21.08,-489680,-1759125,4.56759259104729%,754
Retail,2025 Q3,All,2025 Q2,Salem - OR USA - Marion County (Cluster),19471019,18.69,-198411,-14636,3.97918038070202%,1947
Retail,2025 Q3,All,2025 Q2,Salem - OR USA - Marion County,19471019,18.69,-198411,-14636,3.97918038070202%,1947
Retail,2025 Q3,All,2025 Q2,Salem - OR USA - Polk County (Cluster),2304375,16.62,-8303,-141,1.43236238509417%,323
Retail,2025 Q3,All,2025 Q2,Salem - OR USA - Polk County,2304375,16.62,-8303,-141,1.43236238509417%,323
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Carmel/Pebble Beach (Cluster),678240,44.5,-1122,-32,0.82257017493248%,112
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Carmel/Pebble Beach,678240,44.5,-1122,-32,0.82257017493248%,112
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Downtown Salinas (Cluster),635375,22.11,4760,-34,4.24945913255215%,98
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Downtown Salinas,635375,22.11,4760,-34,4.24945913255215%,98
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Marina/Seaside (Cluster),3217050,25.59,7728,25558,2.32448987662792%,351
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Marina/Seaside,3217050,25.59,7728,25558,2.32448987662792%,351
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Monterey (Cluster),2675877,27.49,13735,-190,3.08201760053635%,286
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Monterey,2675877,27.49,13735,-190,3.08201760053635%,286
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - North Monterey County (Cluster),4273624,22.89,-60313,-345,3.86393368244171%,380
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - North Monterey County,4273624,22.89,-60313,-345,3.86393368244171%,380
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Pacific Grove (Cluster),753478,23.29,-11343,-54,5.91815561056137%,97
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Pacific Grove,753478,23.29,-11343,-54,5.91815561056137%,97
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Salinas (Cluster),6215587,25.08,-40225,-503,4.95695732533932%,546
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Salinas,6215587,25.08,-40225,-503,4.95695732533932%,546
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Soledad (Cluster),421441,26.07,-655,-37,1.46426185965538%,51
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - Soledad,421441,26.07,-655,-37,1.46426185965538%,51
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - South Monterey County (Cluster),713005,21.25,2506,908,2.33588833361864%,96
Retail,2025 Q3,All,2025 Q2,Salinas - CA USA - South Monterey County,713005,21.25,2506,908,2.33588833361864%,96
Retail,2025 Q3,All,2025 Q2,Salisbury - MD USA - Sussex County (Cluster),11806633,19.46,-37478,13027,4.03343625366688%,1124
Retail,2025 Q3,All,2025 Q2,Salisbury - MD USA - Sussex County,11806633,19.46,-37478,13027,4.03343625366688%,1124
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Airport/International Ctr,568487,23.74,8391,-171,0.807934068143368%,78
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - CBD (Cluster),8010347,26.04,-175441,-2524,6.30675554275513%,851
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - CBD,1472787,25.96,-14405,-489,3.86464558541775%,81
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - CBD/Periphery,6451246,26.01,-160788,-2010,6.94520100951195%,753
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Central Valley (Cluster),9254968,25.77,-139026,6665,3.33318263292313%,550
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Central Valley,1191071,24.36,-3746,-404,0.895916391164064%,92
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Central Valley East (Cluster),15192726,25.1,-40517,10094,3.44883464276791%,1304
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Central Valley East,7730708,23.83,-76152,-2491,4.7036699950695%,745
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Central Valley West,8063897,25.98,-135280,7069,3.69317717850208%,458
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Cottonwood,1610451,29.05,-286,-517,1.93945672363043%,128
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Draper,3505268,31.44,-30623,-4484,1.57157741487026%,253
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - East Valley (Cluster),7985827,25.88,-11246,-4798,2.64198053628206%,800
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Foothill Corridor,1326276,28.52,5392,-430,5.16438521444798%,119
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Interchange,4384334,22.96,-29433,-3670,2.37511564046144%,384
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Northeast Avenues,86314,29.4,-248,-25,0.258359010331333%,17
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Outlying Salt Lake County (Cluster),230081,27.88,-648,-59,0.256431428715587%,49
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Outlying Salt Lake County,230081,27.88,-648,-59,0.256431428715587%,49
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Research Park,266260,23.26,-770,-98,0.253136036917567%,17
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Sandy South Towne,5431350,29.34,-7450,-1828,0.929142814129591%,299
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - South Valley (Cluster),20997700,28.07,279242,211848,2.10226830095053%,1434
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Southeast Valley,2879770,24.15,1709,-940,3.12740243971348%,197
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Southwest Valley,9181312,27.28,315606,219100,2.67731882631779%,685
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Sugarhouse,2008957,30.9,13565,-600,1.87574941664934%,280
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Tooele County (Cluster),2146206,22.08,-30995,-756,2.86957547068596%,197
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Tooele County,2146206,22.08,-30995,-756,2.86957547068596%,197
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - Union Park District,5851567,25.69,35921,13102,2.2064346820116%,431
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - West Valley (Cluster),7127701,25.32,23171,6150,0.982083845883608%,665
Retail,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - West Valley/Lake Park,6559214,25.45,14780,6321,0.997177418321371%,587
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Atascosa County (Cluster),2391895,19.36,117459,99538,1.30164576694369%,306
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Atascosa County,2391895,19.36,117459,99538,1.30164576694369%,306
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Bandera County (Cluster),698091,12.26,-3805,-1717,0.299244653433561%,134
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Bandera County,698091,12.26,-3805,-1717,0.299244653433561%,134
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - CBD (Cluster),4760308,25.64,-1098,-4278,3.01241017878056%,508
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - CBD,4760308,25.64,-1098,-4278,3.01241017878056%,508
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Comal County (Cluster),10454670,23.77,340592,331003,1.94976981729269%,1105
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Comal County,10454670,23.77,340592,331003,1.94976981729269%,1105
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Far North Central,7353949,29.48,22378,120395,6.84059709310532%,410
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Far Northwest,9394970,28.43,113771,153922,2.04705279320478%,472
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Far West,11355625,26.59,261546,174656,2.85626724362373%,773
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Guadalupe County (Cluster),7133402,21.12,40799,3771,1.71718914061785%,699
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Guadalupe County,7133402,21.12,40799,3771,1.71718914061785%,699
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Kendall County (Cluster),2492016,23.19,-10240,-488,3.42742577195168%,312
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Kendall County,2492016,23.19,-10240,-488,3.42742577195168%,312
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Medina County (Cluster),1758940,17.41,2010,-513,1.28111252561212%,290
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Medina County,1758940,17.41,2010,-513,1.28111252561212%,290
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - North Central (Cluster),30383026,25.5,-14555,120418,4.77243773639202%,2381
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - North Central,23029077,24.22,-36933,23,4.11200597882271%,1971
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Northeast (Cluster),19499932,19.83,36880,-3764,4.46835421025753%,2073
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Northeast,19499932,19.83,36880,-3764,4.46835421025753%,2073
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Northwest (Cluster),53208096,23.64,424844,448200,3.77603806555271%,4200
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Northwest,32457501,21.2,49527,119622,4.59829308092594%,2955
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - South (Cluster),20183213,22.64,-116254,27545,3.18338796496391%,2656
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - South,20183213,22.64,-116254,27545,3.18338796496391%,2656
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Wilson County (Cluster),1586272,19.38,18937,17693,1.41211599111557%,201
Retail,2025 Q3,All,2025 Q2,San Antonio - TX USA - Wilson County,1586272,19.38,18937,17693,1.41211599111557%,201
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Camp Pendleton  (Cluster),136252,26.74,-290,-56,0.173208466731012%,11
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Camp Pendleton,136252,26.74,-290,-56,0.173208466731012%,11
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Cardiff/Encinitas,5072559,46.46,-75455,-2114,3.48916575312614%,423
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Carlsbad,5955728,42.77,30118,-2401,4.76458966732025%,370
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Carmel Mountain Ranch,2221348,48.58,-20915,-875,4.33768145740032%,144
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Central San Diego  (Cluster),37592448,37.67,-27441,144565,3.90055999159813%,4505
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Central San Diego,4797672,36.83,44812,-1754,3.16382609307766%,1017
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Chula Vista,8854563,34.82,-64303,-816,3.39727662503719%,754
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Clarmnt/KM/Tierrasnta,7396536,34.05,-76579,-142997,3.06431278586388%,495
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Coronado,743338,46.8,-21351,-301,4.4769674539566%,93
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Del Mar/S Bch/Rho SF,3175550,57.93,16288,-1234,3.94082926213741%,326
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Downtown,3446810,42.83,76106,309139,12.9522949457169%,399
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - East County  (Cluster),19408326,26.4,-113610,-7572,5.30655756592751%,2101
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Eastlake,2555213,37.26,17203,3105,3.22814583778381%,112
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - El Cajon,8611234,25.76,-82484,-3392,7.83282592892647%,851
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Escondido,9672260,30.04,-60263,-3916,6.53739646077156%,862
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - I-15 Corridor  (Cluster),6496197,42.84,-37156,-2606,2.99824643880129%,488
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Imperial Bch/South SD,4225057,32.31,-5766,6001,5.09034544229507%,474
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - La Jolla/Torrey Pines,2069198,56.45,18190,7377,4.27721254527569%,271
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - La Mesa,4811388,28.51,-23189,-1872,4.04531918466091%,506
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Lakeside,677247,23.78,-667,-245,1.16619197651744%,131
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Lemon Grv/Spring Vly,2612925,23.19,-8614,-988,2.86169722676277%,401
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - M Gorge/A Grdns/D Cer,870794,34.25,-5503,-347,3.95386293530464%,92
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - MCAS Miramar  (Cluster),23692,27.08,-49,-10,0.164612522348762%,4
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - MCAS Miramar,23692,27.08,-49,-10,0.164612522348762%,4
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Mid City/SE San Diego,7571345,28.54,-37015,-3136,2.95032132416964%,1229
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Miramar/M Mesa/S Rnch,4460991,36.8,-58618,-1798,5.25889880955219%,300
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Mission Valley,4985562,53.15,-15532,-15026,1.51284849271178%,113
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - National City,3603306,27.99,27332,-1414,2.07761991769075%,445
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - North County  (Cluster),32823059,33.42,-22158,19455,5.8445893228054%,2797
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - North San Diego  (Cluster),17530313,48.45,-90665,1105,4.13479767739773%,1392
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Oceanside,7681944,33.7,-14375,13719,5.44221624732018%,720
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Outlying SD County N  (Cluster),3083922,23.85,-23845,-1155,5.93578554689884%,553
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Outlying SD County N,3083922,23.85,-23845,-1155,5.93578554689884%,553
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Outlying SD County S  (Cluster),939449,24.85,-11440,-367,1.96700412780046%,108
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Outlying SD County S,939449,24.85,-11440,-367,1.96700412780046%,108
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Pacific Beach/Morena,3174293,39.2,-10022,789,4.31718192994595%,521
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Poway,2804433,36.73,998,-1150,2.01898217201233%,231
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Pt Loma/Sports Arena,4606098,36.85,17643,-1802,2.99342311918736%,546
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Rancho Bernardo,742717,47.89,-7760,-301,2.55507826805115%,48
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Rancho Peñasquitos,727699,43.54,-9479,-280,3.13577465713024%,65
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - San Marcos,4226981,34.31,42654,3696,6.29893988370895%,299
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Santee,2695532,28.4,1344,-1075,2.8974985703826%,212
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - South Bay  (Cluster),19238139,33.33,-25534,6876,3.49947065114975%,1785
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - UTC,2752015,54.03,8930,-1126,3.61942052841187%,72
Retail,2025 Q3,All,2025 Q2,San Diego - CA USA - Vista,5286146,28.02,-20292,8357,6.01515732705593%,546
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Bayview/Hunters Point,665132,21.56,-3371,-260,3.42984534800053%,140
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Belmont/San Carlos,2248012,37.74,1092,-924,2.51635666936636%,378
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Brisbane/Daly City,5391097,40.83,-16318,-2388,2.02545039355755%,453
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Burlingame,2253736,49.8,11500,-1006,1.19503792375326%,267
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Civic Center,285633,50.7,8011,-126,1.19418976828456%,36
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Financial District,620490,62,-8548,-275,6.3169427216053%,70
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Foster City/Redwood Shrs,773639,45.85,-40090,-355,20.4047366976738%,35
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Jackson Square,259545,53.27,1806,-117,0%,30
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Menlo Park,1812907,49.08,5,-792,3.73576804995537%,220
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - MidMarket,525139,42.3,-13448,-237,22.6930394768715%,34
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Mission Bay/China Basin,234367,37.21,-444,-107,0.750532280653715%,30
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Mission/Potrero,5964321,41.66,-5816,-2539,4.08487394452095%,936
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Peninsula Coastline,3162098,34.89,-1375,-1402,1.61440279334784%,324
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Redwood City,3883181,37.58,17068,942,1.77470482885838%,491
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Rincon/South Beach,270468,41.64,3620,-123,3.2990962266922%,32
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - San Bruno/Millbrae,3847015,38.78,797,-1663,8.13097953796387%,410
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - San Mateo,4842176,38.07,-34949,-2085,7.04980567097664%,547
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - San Mateo Central County (Cluster),7869551,42.19,-63539,-3446,6.68597221374512%,849
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - San Mateo North County (Cluster),11865039,37.85,-9743,-5257,5.44653907418251%,1117
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - San Mateo South County (Cluster),7944100,40.22,18165,-774,2.43210680782795%,1089
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - San Mateo West County (Cluster),3162098,34.89,-1375,-1402,1.61440279334784%,324
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - SF Downtown Core (Cluster),1053283,57.93,-19780,-482,8.8564045727253%,92
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - SF Downtown North (Cluster),2893593,63.83,69341,-1296,10.095476359129%,272
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - SF Downtown South (Cluster),4655608,46.55,106425,122863,25.8881330490112%,293
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - SF Downtown West (Cluster),8481031,46.49,69822,-3778,7.80386254191399%,977
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - SF Outer Areas (Cluster),21059764,46.52,55159,-8539,3.03912721574306%,4156
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - SF Southeast (Cluster),6863820,39.56,-9631,-2906,3.90754714608192%,1106
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Showplace Square,595932,52.26,131768,124720,21.0193440318108%,27
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - South Financial District,432793,52.09,-11232,-207,12.4971985816956%,22
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - South of Market,1403584,32.43,911,-628,4.8884853720665%,170
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - South San Francisco,2626927,30.53,5778,-1206,8.53620991110802%,254
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Southern City,9054341,41.86,12149,-3596,4.07644249498844%,1895
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Treasure/Yerba Buena Island (Cluster),54973,8.35,-27,-27,0%,2
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Treasure/Yerba Buena Island,54973,8.35,-27,-27,0%,2
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Union Square,2445637,59,-17504,-1162,15.4430523514748%,136
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Van Ness/Chinatown,5749761,40.96,79315,-2490,4.8829160630703%,805
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Waterfront/North Beach,2634048,64.87,67535,-1179,11.0902309417725%,242
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - West of Van Ness,12005423,50.02,43010,-4943,2.256796695292%,2261
Retail,2025 Q3,All,2025 Q2,San Francisco - CA USA - Yerba Buena,1860485,57.27,-16426,-869,47.4759012460709%,30
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Campbell,2596982,46.08,44773,5073,3.23105826973915%,299
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Campbell/Los Gatos (Cluster),5082883,47.27,52277,7893,3.57826463878155%,614
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Central Santa Clara,576636,31.02,-1524,-307,1.95634681731462%,36
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Cupertino,2711278,52.82,-27683,-1365,3.58653739094734%,184
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Downtown Palo Alto,2936916,80.31,3143,23599,4.23597395420074%,167
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Downtown San Jose (Cluster),4735408,35.41,50900,-2328,4.2670875787735%,800
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Downtown San Jose,2788104,38.73,54226,-1390,4.1175652295351%,456
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - East San Jose-Willow Glen,11330281,38.06,-13525,-8111,5.36049380898476%,1116
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Gilroy,4638360,21.91,-209820,-2500,7.80543088912964%,329
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Los Altos,1133458,50.33,-11679,-613,4.67533878982067%,189
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Los Gatos/Saratoga,2485901,48.51,7504,2820,3.94098572432995%,315
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Midtown San Jose,1947304,30.67,-3326,-938,4.4811699539423%,344
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Milpitas (Cluster),5063100,38.82,-38584,-2607,4.83928807079792%,223
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Milpitas,5063100,38.82,-38584,-2607,4.83928807079792%,223
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Moffett Park,76472,32.3,-234,-50,0.240610935725272%,3
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Morgan Hill,2600292,30.61,48029,-1309,4.75485064089298%,261
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Morgan Hill/Gilroy (Cluster),7238652,25.06,-161791,-3809,6.70959204435349%,590
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Mountain View,3718570,44.47,-85112,-1869,5.00662885606289%,352
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Mountain View/Los Altos (Cluster),4852028,45.92,-96791,-2482,4.92923781275749%,541
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - North San Jose (Cluster),4698305,39.07,-6125,-2379,2.27088276296854%,353
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - North San Jose,1190204,41.03,-2213,-624,4.0816530585289%,75
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - North Santa Clara,655102,58.43,-3080,-326,3.43915894627571%,42
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Outlying Santa Clara Cnty (Cluster),63049,27.41,-147,-33,0.183983880560845%,11
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Outlying Santa Clara Cnty,63049,27.41,-147,-33,0.183983880560845%,11
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Palo Alto (Cluster),4278331,73.33,35358,49251,4.53478246927261%,369
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - Palo Alto,1341415,58.07,32215,25652,5.18899820744991%,202
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - San Benito County (Cluster),2308332,19.29,-11749,-1160,5.64632825553417%,270
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - San Benito County,2308332,19.29,-11749,-1160,5.64632825553417%,270
Retail,2025 Q3,All,2025 Q2,San Jose - CA USA - San Jose-Berryessa,3508101,38.4,-3912,-1755,1.65653731673956%,278
