Property Class Name,Period,Slice,As Of,Geography Name,Inventory SF,Market Asking Rent/SF,Net Absorption SF 12 Mo,Net Delivered SF 12 Mo,Vacancy Rate,Existing Buildings
Industrial,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - West Outlying Salt Lk,20795986,9.77,70676,1703465,22.9082763195038%,96
Industrial,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - West Valley  (Cluster),111939004,10.78,-511235,1345456,6.81712403893471%,2112
Industrial,2025 Q3,All,2025 Q2,Salt Lake City - UT USA - West Valley,29117326,10.93,-185415,499395,7.00909122824669%,659
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Atascosa County (Cluster),2549585,13.78,28152,-495,10.0552439689636%,238
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Atascosa County,2549585,13.78,28152,-495,10.0552439689636%,238
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Bandera County (Cluster),265133,10.96,-1525,-53,0.555193051695824%,23
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Bandera County,265133,10.96,-1525,-53,0.555193051695824%,23
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - CBD (Cluster),3677810,12.4,-19939,-926,6.24012649059296%,186
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - CBD,3677810,12.4,-19939,-926,6.24012649059296%,186
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Comal County (Cluster),21403762,10.51,354108,1031259,13.658332824707%,585
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Comal County,21403762,10.51,354108,1031259,13.658332824707%,585
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Far North Central,1004913,17.4,-73992,-277,7.53846317529678%,40
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Far Northwest,1299638,13.38,-12314,-286,1.23334340751171%,93
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Far West,7625411,16.34,774270,994083,4.22783754765987%,90
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Guadalupe County (Cluster),15848797,10.57,10918,4640,4.72978502511978%,493
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Guadalupe County,15848797,10.57,10918,4640,4.72978502511978%,493
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Kendall County (Cluster),2130043,13.6,-11144,5504,8.21527987718582%,155
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Kendall County,2130043,13.6,-11144,5504,8.21527987718582%,155
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Medina County (Cluster),2165957,12.58,295886,299268,0.627066940069199%,84
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Medina County,2165957,12.58,295886,299268,0.627066940069199%,84
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - North Central (Cluster),18457072,13.26,-108838,27835,8.04835110902786%,1037
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - North Central,17452159,13.02,-34849,28112,8.07772874832153%,997
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Northeast (Cluster),51909034,9.31,-762579,2222488,15.6547948718071%,1396
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Northeast,51909034,9.31,-762579,2222488,15.6547948718071%,1396
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Northwest (Cluster),26596989,13.53,706080,1000942,5.57343177497387%,1065
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Northwest,17671940,12.21,-55876,7145,6.47323355078697%,882
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - South (Cluster),43559889,10.14,580721,395663,11.1313782632351%,759
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - South,43559889,10.14,580721,395663,11.1313782632351%,759
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Wilson County (Cluster),622412,12.48,-13565,-124,5.2772119641304%,58
Industrial,2025 Q3,All,2025 Q2,San Antonio - TX USA - Wilson County,622412,12.48,-13565,-124,5.2772119641304%,58
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Carlsbad,16411561,22.16,-557472,-6991,10.3023044764996%,489
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Central San Diego  (Cluster),7471642,20.61,-180400,-38621,6.05236440896988%,549
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Central San Diego,2018549,24.53,-28076,-36203,3.19278836250305%,96
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Central Suburban  (Cluster),23477230,24.56,-34603,314546,6.24822452664375%,1096
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Chula Vista,10505411,19.32,-257393,-4602,12.8191277384758%,409
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - East City,976919,22.01,-16383,-525,1.62336900830269%,61
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - East County  (Cluster),18062981,19.08,-121837,366912,3.9022795855999%,1220
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - El Cajon,10492212,18.73,-31693,370010,4.31535318493843%,531
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Escondido,8659983,19.27,-162907,145736,5.22482544183731%,724
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - I-15 Corridor  (Cluster),27874165,21.36,-358725,137128,5.62726445496082%,1171
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - I-5 Corridor  (Cluster),16791220,22.35,-560910,-7172,10.0954905152321%,543
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Kearny Mesa,15596452,25.31,243186,319205,5.41262850165367%,620
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - La Mesa/Spring Valley,3145958,19.98,-46094,-1268,4.91869263350964%,349
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Mira Mesa/Miramar,18232857,22.85,-569030,-7416,9.22297015786171%,797
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Mission Gorge,2065482,22.58,-80992,-892,7.50372037291527%,132
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - National City,4079906,19.33,-140864,-1759,5.92989139258862%,277
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - North Beach Cities,379659,30.54,-3438,-181,1.15551063790917%,54
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - North San Diego  (Cluster),43682849,33.67,-1366208,1936112,18.1677430868149%,1301
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Oceanside,10279954,17.03,125042,65536,3.99284847080708%,431
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Otay Mesa,26571018,14.39,1057500,1477760,13.077150285244%,401
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Outlying SD County N  (Cluster),1347042,18.6,-8302,-493,3.39736975729465%,152
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Outlying SD County N,1347042,18.6,-8302,-493,3.39736975729465%,152
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Outlying SD County S  (Cluster),1086799,17.45,77413,-398,2.04435233026743%,111
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Outlying SD County S,1086799,17.45,77413,-398,2.04435233026743%,111
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - PB/Rose Canyon/Morena,2656281,23.25,-148460,-1141,11.6967290639877%,170
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Poway,9856560,20.9,-108721,-3987,3.97111177444458%,250
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Rancho Bernardo,7673112,23.84,-50311,-3860,6.87863007187843%,140
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - San Marcos,9262197,18.15,-130302,20622,9.77995842695236%,533
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - San Ysidro/Imp Beach,1415957,17.24,-90015,-647,6.61616101861%,67
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Santee,4424811,19.29,-44050,-1830,2.20013912767172%,340
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Scripps Ranch,1684510,23.44,-36786,-761,11.686722189188%,57
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Sorrento Mesa,13024143,32.45,-549117,1180741,28.2259881496429%,254
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Sorrento Valley,3706231,35.75,-238636,-1583,22.5879609584808%,153
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - South Bay  (Cluster),42572292,16.17,569228,1470752,12.1136300265789%,1154
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Southeast San Diego,4476174,18.53,-135941,-1893,8.30852389335632%,392
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Sports Arena/Airport,3159015,23.21,-48337,-2626,4.9713596701622%,174
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - SR-78 Corridor  (Cluster),34518324,17.46,-304790,102606,7.09191411733627%,1554
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Torrey Pines,5273222,63.64,-23745,431869,17.6113396883011%,64
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - UTC,3446396,45.94,14320,332501,23.5764265060425%,33
Industrial,2025 Q3,All,2025 Q2,San Diego - CA USA - Vista,14976173,17.34,-302530,16448,7.57674872875214%,590
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Bayview/Hunters Point ,7805221,21.41,-471834,-11111,12.0358280837536%,370
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Belmont/San Carlos ,7776729,28.11,52324,101348,13.6410057544708%,479
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Brisbane/Daly City ,7468429,25.4,-154769,-6863,16.1040022969246%,176
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Burlingame ,5330338,23.43,-137858,254089,13.061535358429%,227
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Foster City/Redwood Shrs ,1833869,39.49,23821,-2597,10.7712708413601%,52
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Menlo Park ,4490869,26.9,-10870,31162,8.4245391190052%,151
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Mission Bay/China Basin ,5464247,29.73,424254,205127,7.49382302165031%,148
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Mission/Potrero ,10383227,26.42,1069,-42120,8.92153307795525%,485
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Northwest San Francisco ,533910,27.44,-3409,-532,14.6912395954132%,38
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Peninsula Coastline,386022,26.09,-2637,-306,0.603851582854986%,77
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Redwood City ,6754789,29.68,26562,223199,10.9619557857513%,426
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - San Bruno/Millbrae ,1371935,28.75,253623,284243,24.2628112435341%,73
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - San Mateo ,1948131,28.33,5665,-1826,28.1622737646103%,184
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - San Mateo Central County (Cluster),503125,37.44,-26707,-430,21.2231546640396%,53
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - San Mateo North County (Cluster),1475471,34.94,2327,-1295,5.41352555155754%,99
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - San Mateo South County (Cluster),1012268,22.39,-7074,-902,0.609719939529896%,137
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - San Mateo West County (Cluster),386022,26.09,-2637,-306,0.603851582854986%,77
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - SF North  (Cluster),2291800,23.39,28764,-2368,4.52975817024708%,64
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - SF Southeast (Cluster),1483405,26.67,-29032,-1296,1.87022425234318%,194
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - SF West  (Cluster),934397,26.15,-10346,-1469,9.03748646378517%,79
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - South Financial District/South Beach ,1384432,49.44,-52076,-2147,11.1978054046631%,47
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - South of Market ,7684935,34.9,62551,-10506,19.1367000341415%,585
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - South San Francisco ,24280644,29.38,127092,882070,17.3685625195503%,520
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Southwest San Francisco ,400487,24.44,-6937,-937,1.5001735650003%,41
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Treasure/Yerba Buena Island,180878,21.19,-1280,-168,0.614779023453593%,9
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Van Ness/Downtown ,539448,20.64,16622,-633,15.4502376914024%,44
Industrial,2025 Q3,All,2025 Q2,San Francisco - CA USA - Waterfront/North Beach ,1433277,27.27,14386,-1454,1.29102747887373%,14
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Campbell,3562756,28.76,-73809,-3875,4.58754412829876%,283
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Campbell/Los Gatos (Cluster),4021108,29.06,-87667,-4601,4.83936257660389%,315
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Central Santa Clara,20472312,27.3,139750,220962,5.19532412290573%,582
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Cupertino,2847330,42.75,-9756,-5510,1.58190298825502%,68
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Downtown Palo Alto,35471,48.03,2249,-10770,0.23681316524744%,4
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Downtown San Jose (Cluster),5387015,21.3,-104309,-104009,2.55573820322752%,482
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Downtown San Jose,3680819,21.61,-197996,-99877,3.12704853713512%,351
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - East San Jose-Willow Glen,15070419,19.69,-333402,-17837,5.82237280905247%,640
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Gilroy,7505391,15.8,192464,152579,6.22287355363369%,242
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Los Altos,9506,37.37,-33,-9,0.252472120337188%,3
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Los Gatos/Saratoga,458352,31.44,-13858,-726,6.7967414855957%,32
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Midtown San Jose,1706196,20.64,93687,-4132,1.32323605939746%,131
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Milpitas (Cluster),18212400,21.2,-23169,-61962,8.6357593536377%,308
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Milpitas,18212400,21.2,-23169,-61962,8.6357593536377%,308
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Moffett Park,5860527,28.94,-28617,-11542,6.3093475997448%,78
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Morgan Hill,8268462,17.93,-194109,-14856,15.206915140152%,232
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Morgan Hill/Gilroy (Cluster),15773853,16.91,-1645,137723,10.9321989119053%,474
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Mountain View,9641889,39.48,-158928,-13397,11.4511273801327%,429
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Mountain View/Los Altos (Cluster),9651395,39.48,-158961,-13406,11.440097540617%,432
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - North San Jose (Cluster),51113935,24.04,-1046497,-308963,9.28820073604584%,1212
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - North San Jose,32926592,25.68,-824767,-40411,10.5882167816162%,662
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - North Santa Clara,11336177,26.24,37927,41332,11.0341429710388%,371
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Outlying Santa Clara Cnty (Cluster),582484,20.72,-41037,-614,7.79918432235718%,18
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Outlying Santa Clara Cnty,582484,20.72,-41037,-614,7.79918432235718%,18
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Palo Alto (Cluster),7301733,48.82,172059,-20716,6.86349421739578%,231
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Palo Alto,7266262,48.82,169810,-9946,6.89584240317345%,227
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - San Benito County (Cluster),5987197,13.05,977884,1043296,7.08934441208839%,198
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - San Benito County,5987197,13.05,977884,1043296,7.08934441208839%,198
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - San Jose-Berryessa,18187343,21.18,-221730,-268552,6.93463608622551%,550
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Santa Clara (Cluster),32704665,26.92,192314,260718,7.08397105336189%,978
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - South San Jose (Cluster),26976918,20.94,-266731,600326,9.27049219608307%,823
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - South San Jose,11853280,22.42,66880,618218,13.6948004364967%,179
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - South Santa Clara,896176,26.81,14637,-1576,0.260663079097867%,25
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Sunnyvale,15122152,30.82,-80355,-53145,8.81540551781654%,467
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - Sunnyvale/Cupertino (Cluster),23830009,31.74,-118728,-70197,7.33479335904121%,613
Industrial,2025 Q3,All,2025 Q2,San Jose - CA USA - West San Jose,53219,31.79,-209,-55,0.289370329119265%,4
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - Coastal SLO (Cluster),216840,17.15,-746,2736,1.60579234361649%,28
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - Coastal SLO,216840,17.15,-746,2736,1.60579234361649%,28
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - Downtown SLO (Cluster),97127,15.87,-426,-6,0.432423548772931%,11
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - Downtown SLO,97127,15.87,-426,-6,0.432423548772931%,11
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - North 101 Corridor (Cluster),3888347,14.41,-11406,194107,6.90997987985611%,213
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - North 101 Corridor,3888347,14.41,-11406,194107,6.90997987985611%,213
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - Northwest SLO (Cluster),32067,23.46,-148,-3,0.452178250998259%,2
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - Northwest SLO,32067,23.46,-148,-3,0.452178250998259%,2
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - Outlying SLO County (Cluster),113939,18.02,-503,-6,0.436198338866234%,11
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - Outlying SLO County,113939,18.02,-503,-6,0.436198338866234%,11
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - South 101 Corridor (Cluster),1962154,17.32,32096,-148,1.78737249225378%,150
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - South 101 Corridor,1962154,17.32,32096,-148,1.78737249225378%,150
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - South SLO (Cluster),3899368,18.02,-6252,-258,4.46610823273659%,250
Industrial,2025 Q3,All,2025 Q2,San Luis Obispo - CA USA - South SLO,3899368,18.02,-6252,-258,4.46610823273659%,250
Industrial,2025 Q3,All,2025 Q2,San Rafael - CA USA - Corte Madera/Mill Valley,1189436,31.6,-17483,-98,4.30800803005695%,56
Industrial,2025 Q3,All,2025 Q2,San Rafael - CA USA - Novato/Ignacio/N Marin,2942857,20.9,-31981,-205,10.1520732045174%,163
Industrial,2025 Q3,All,2025 Q2,San Rafael - CA USA - San Rafael  (Cluster),8559339,23.32,-78074,-560,6.91045150160789%,600
Industrial,2025 Q3,All,2025 Q2,San Rafael - CA USA - San Rafael/Larkspur,4427046,22.71,-28610,-257,5.45481108129025%,381
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - Central SB County (Cluster),2547209,17.51,33718,-144,3.52872498333454%,277
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - Central SB County,2547209,17.51,33718,-144,3.52872498333454%,277
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - Downtown (Cluster),1098571,27.55,57257,-55,3.57355140149593%,157
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - Downtown,1098571,27.55,57257,-55,3.57355140149593%,157
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - N Santa Barbara/Goleta (Cluster),1586099,24.12,11315,-79,1.7787666991353%,211
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - N Santa Barbara/Goleta,1586099,24.12,11315,-79,1.7787666991353%,211
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - North SB County (Cluster),7476010,13.1,-158541,-568,7.77908265590668%,350
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - North SB County,7476010,13.1,-158541,-568,7.77908265590668%,350
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - Outlying Sta Barbara Cnty (Cluster),41201,15.4,-163,-3,0.388340093195438%,4
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - Outlying Sta Barbara Cnty,41201,15.4,-163,-3,0.388340093195438%,4
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - S Santa Barbara Coastal (Cluster),2899980,19.39,-32650,-240,1.49004478007555%,101
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - S Santa Barbara Coastal,2899980,19.39,-32650,-240,1.49004478007555%,101
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - Santa Barbara Airport (Cluster),5137244,20.82,-77647,-402,3.6405123770237%,248
Industrial,2025 Q3,All,2025 Q2,Santa Barbara - CA USA - Santa Barbara Airport,5137244,20.82,-77647,-402,3.6405123770237%,248
Industrial,2025 Q3,All,2025 Q2,Santa Cruz - CA USA - Downtown (Cluster),2871,18.56,-13,,0.452803913503885%,1
Industrial,2025 Q3,All,2025 Q2,Santa Cruz - CA USA - Downtown,2871,18.56,-13,,0.452803913503885%,1
Industrial,2025 Q3,All,2025 Q2,Santa Cruz - CA USA - Greater Santa Cruz (Cluster),3212258,19.56,-17067,-270,3.24251651763916%,172
Industrial,2025 Q3,All,2025 Q2,Santa Cruz - CA USA - Greater Santa Cruz,3212258,19.56,-17067,-270,3.24251651763916%,172
Industrial,2025 Q3,All,2025 Q2,Santa Cruz - CA USA - Mid-County (Cluster),1243883,21.5,-49185,-65,8.43986123800278%,120
Industrial,2025 Q3,All,2025 Q2,Santa Cruz - CA USA - Mid-County,1243883,21.5,-49185,-65,8.43986123800278%,120
Industrial,2025 Q3,All,2025 Q2,Santa Cruz - CA USA - Outlying Santa Cruz Cnty (Cluster),409912,17.46,-9138,-21,3.90742421150208%,40
Industrial,2025 Q3,All,2025 Q2,Santa Cruz - CA USA - Outlying Santa Cruz Cnty,409912,17.46,-9138,-21,3.90742421150208%,40
Industrial,2025 Q3,All,2025 Q2,Santa Cruz - CA USA - Scotts Valley (Cluster),1277540,18.11,38509,-98,4.59750778973103%,54
Industrial,2025 Q3,All,2025 Q2,Santa Cruz - CA USA - Scotts Valley,1277540,18.11,38509,-98,4.59750778973103%,54
Industrial,2025 Q3,All,2025 Q2,Santa Cruz - CA USA - Watsonville (Cluster),5788111,15.67,139383,155372,1.88596937805414%,273
Industrial,2025 Q3,All,2025 Q2,Santa Cruz - CA USA - Watsonville,5788111,15.67,139383,155372,1.88596937805414%,273
Industrial,2025 Q3,All,2025 Q2,Santa Rosa - CA USA - Healdsburg/Cloverdale,8756926,15.23,124363,86142,7.34235942363739%,368
Industrial,2025 Q3,All,2025 Q2,Santa Rosa - CA USA - Petaluma/Cotati/Rohnert,11005023,18.04,-193668,-861,12.6327127218246%,454
Industrial,2025 Q3,All,2025 Q2,Santa Rosa - CA USA - Santa Rosa  (Cluster),36604011,16.53,-260212,84045,9.72664207220078%,1815
Industrial,2025 Q3,All,2025 Q2,Santa Rosa - CA USA - Santa Rosa,12269179,16.38,-156852,-862,8.27992632985115%,807
Industrial,2025 Q3,All,2025 Q2,Santa Rosa - CA USA - Sebastopol/Bodega,1782750,16.55,-18835,-142,10.5523489415646%,98
Industrial,2025 Q3,All,2025 Q2,Santa Rosa - CA USA - Sonoma/Wine Country,2790133,15.31,-15220,-232,11.5815982222557%,88
Industrial,2025 Q3,All,2025 Q2,Sarasota - FL USA - Manatee,31250623,12.12,14628,278197,6.19320124387741%,1375
Industrial,2025 Q3,All,2025 Q2,Sarasota - FL USA - Manatee Outlying,2420864,15.27,2313,236161,11.7391146719456%,92
Industrial,2025 Q3,All,2025 Q2,Sarasota - FL USA - Sarasota,14782626,14.93,-813220,51523,7.98278972506523%,1035
Industrial,2025 Q3,All,2025 Q2,Sarasota - FL USA - Sarasota Outlying,8755468,15.23,56844,655982,8.13524723052979%,521
Industrial,2025 Q3,All,2025 Q2,Sarasota - FL USA - Sarasota/Bradenton  (Cluster),57209581,13.45,-739435,1221863,7.18751475214958%,3023
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Bloomingdale/Pooler (Cluster),28010008,8.53,-1908293,776441,18.6207592487335%,256
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Bloomingdale/Pooler,28010008,8.53,-1908293,776441,18.6207592487335%,256
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Bryan County (Cluster),35032855,9.94,18521976,19043283,16.43276065588%,84
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Bryan County,35032855,9.94,18521976,19043283,16.43276065588%,84
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Downtown Savannah (Cluster),48069,20.77,-2200,-33,4.51018325984478%,9
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Downtown Savannah,48069,20.77,-2200,-33,4.51018325984478%,9
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Effingham County (Cluster),23122786,7.12,1551197,4157563,23.3959048986435%,99
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Effingham County,23122786,7.12,1551197,4157563,23.3959048986435%,99
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Greater Savannah (Cluster),15970447,11,-71526,-29872,5.14842197299004%,766
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Greater Savannah,15970447,11,-71526,-29872,5.14842197299004%,766
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - N Savannah/Garden City (Cluster),31488005,8.25,1391999,191968,5.5968139320612%,355
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - N Savannah/Garden City,31488005,8.25,1391999,191968,5.5968139320612%,355
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Outer Islands (Cluster),133780,14.47,17579,17975,0.296008377335966%,5
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Outer Islands,133780,14.47,17579,17975,0.296008377335966%,5
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Outlying Chatham County (Cluster),8073255,8.92,-53732,865562,33.6499720811844%,79
Industrial,2025 Q3,All,2025 Q2,Savannah - GA USA - Outlying Chatham County,8073255,8.92,-53732,865562,33.6499720811844%,79
